17	28	42683	42717	284	18	34	32604	87	141	1687	0	1	200	0.0202	0.2406	0.3235	0.0065	0.6111	1	1	2.4533	1.0414	1.5315	0.6765	-0.1031	0.6173	1	0	0	0	0	0	0
43	52	86284	86313	153	13	29	17753	101	134	1687	0	1	200	0.051	0.4138	0.3103	0.0053	0.6923	1	1	2.1847	0.9542	1.4624	0.6897	-0.0935	0.4317	1	0	0	0	0	0	0
63	72	115485	115504	106	10	19	13829	107	150	1687	0	1	200	0.0747	0.3801	0.4737	0.0053	0.9	1	1	2.0253	0.9542	1.2787	0.5263	0.0192	0.2942	1	0	0	0	0	0	0
82	92	149044	149083	264	15	39	32175	92	141	1687	0	1	200	0.0972	0.3231	0.2564	0.0059	0.6667	1	1	2.4216	1	1.5911	0.7436	-0.0479	0.6422	1	0	0	0	0	0	0
75	84	184350	184383	201	17	35	27349	123	148	1687	0	1	200	0.0889	0.3232	0.2727	0.0053	0.5294	0.9429	1	2.3032	0.9542	1.5185	0.7273	0.063	0.4913	1	0	0	0	0	0	0
1363	1372	2128884	2128907	171	9	23	16645	77	111	1373	0	1	40	0.0015	0.1739	0.3913	0.0066	1	1	1	2.233	0.9542	1.3617	0.6087	-0.2395	0.3464	1	0	0	0	0	0	0
1358	1372	2356396	2356435	395	19	39	38722	75	118	1373	0	1	40	0.0015	0.2766	0.359	0.0102	0.7368	1	1	2.5966	1.1461	1.5911	0.641	-0.2341	0.8355	1	0	0	0	0	0	0
1404	1410	5202306	5202324	85	9	18	8948	97	119	1627	0	1	40	0.2668	0.213	0.3333	0.0037	0.6667	1	1	1.9294	0.7782	1.2553	0.6667	-0.1776	0.215	1	0	0	0	0	0	0
1281	1302	4332564	4332815	3214	92	253	368381	33	140	1373	0	1	40	0.1034	0.3902	0.0837	0.0153	0.2283	0.9921	1	3.5071	1.3222	2.3997	0.9163	-0.1045	1	1	0	0	0	0	0	0
49	62	4822354	4822392	386	15	38	36875	51	124	1373	0	1	40	0.0714	0.2186	0.3421	0.0095	0.8667	1	1	2.5866	1.1139	1.5798	0.6579	-0.2537	0.7822	1	0	0	0	0	0	0
830	837	1874382	1874415	182	9	33	20751	99	132	1373	0	1	40	0.7808	0.2121	0.2121	0.0051	0.7778	1	1	2.2601	0.8451	1.5185	0.7879	-0.1093	0.3834	1	0	0	0	0	0	0
91	104	2378173	2378236	527	19	63	48793	47	125	1387	0	1	40	0.1312	0.3565	0.2063	0.0094	0.6842	1	1	2.7218	1.1139	1.7993	0.7936	-0.2767	0.9691	1	0	0	0	0	0	0
161	168	2891780	2891804	158	9	24	16680	80	119	1387	0	1	40	0.2322	0.0595	0.2917	0.005	0.7778	1	1	2.1987	0.8451	1.3802	0.7083	-0.1752	0.2901	1	0	0	0	0	0	0
1328	1338	2691161	2691189	214	10	28	19762	70	111	1387	0	1	50	0.0707	0.2357	0.3571	0.0072	1	1	1	2.3304	1	1.4472	0.6429	-0.2785	0.463	1	0	0	0	0	0	0
1251	1274	3874199	3874261	994	29	62	68851	15	119	1387	0	1	50	0.1629	0.3029	0.371	0.0166	0.7931	1	1	2.9974	1.3617	1.7924	0.629	-0.4588	0.9994	1	0	0	0	0	0	0
733	745	3957796	3957839	367	16	43	35856	55	127	1387	0	1	50	0.9257	0.2888	0.2791	0.0087	0.75	1	1	2.5647	1.0792	1.6335	0.7209	-0.2367	0.8061	1	0	0	0	0	0	0
12	24	304433	304472	320	15	39	32705	55	125	1353	0	1	70	0.0177	0.3162	0.3077	0.0089	0.8	1	1	2.5052	1.0792	1.5911	0.6923	-0.2015	0.7512	1	0	0	0	0	0	0
162	172	505964	506035	378	34	72	43323	77	135	1353	0	1	70	0.2395	0.4676	0.1408	0.0074	0.2941	0.9861	1	2.5775	1	1.8513	0.8591	-0.1046	0.9381	1	0	0	0	0	0	0
0	10	1701480	1701528	210	36	48	17413	73	100	1333	0	1	40	0	0.5625	0.2083	0.0075	0.2778	1	1	2.3222	1	1.6812	0.7917	-0.3522	0.7659	1	0	0	0	0	0	0
1617	1629	183688	183711	201	22	23	20993	79	126	1633	0	1	250	0.0049	0.2717	0.5217	0.0074	0.5454	1	1	2.3032	1.0792	1.3617	0.4783	-0.184	0.4564	1	0	0	0	0	0	0
1152	1162	284144	284198	386	35	54	44712	90	132	1687	0	1	200	0.6224	0.2852	0.1852	0.0059	0.2857	1	1	2.5866	1	1.7324	0.8148	-0.095	0.8299	1	0	0	0	0	0	0
1259	1271	1918092	1918128	324	30	36	30269	65	124	1353	0	1	70	0.1212	0.25	0.3333	0.0089	0.4	1	1	2.5106	1.0792	1.5563	0.6667	-0.2701	0.7037	1	0	0	0	0	0	0
1545	1557	19815	19841	234	20	26	23207	66	124	1627	0	1	40	0.086	0.25	0.4615	0.0074	0.6	1	1	2.3692	1.0792	1.415	0.5385	-0.2252	0.5162	1	0	0	0	0	0	0
1580	1590	3884411	3884461	340	30	50	34655	88	116	1627	0	1	40	0.0455	0.32	0.2	0.0061	0.3333	1	1	2.5315	1	1.699	0.8	-0.2037	0.7889	1	0	0	0	0	0	0
450	458	1009978	1009999	98	16	21	10784	96	132	1690	1	0	60	0.5325	0.4167	0.381	0.0047	0.5	1	1	1.9912	0.9031	1.3222	0.6191	-0.1403	0.2901	1	0	0	0	0	0	0
1625	1634	1702442	1702491	267	43	49	22785	67	110	1690	1	0	60	0.0663	0.3946	0.1837	0.0053	0.2093	1	1	2.4265	0.9542	1.6902	0.8163	-0.3333	0.7161	1	0	0	0	0	0	0
1495	1502	3509718	3509731	56	12	13	5587	85	116	1686	1	0	60	0.2183	0.3846	0.5385	0.0041	0.5833	1	1	1.7482	0.8451	1.1139	0.4615	-0.2206	0.1965	1	0	0	0	0	0	0
958	964	3550754	3550771	71	11	17	7502	91	124	1682	1	0	60	0.8537	0.3039	0.3529	0.0036	0.5454	1	1	1.8513	0.7782	1.2305	0.6471	-0.1745	0.2083	1	0	0	0	0	0	0
1536	1548	43036	43048	90	14	12	7525	67	100	1688	1	0	60	0.1659	0.375	1	0.0071	0.8571	1	0.5	1.9542	1.0792	1.0792	0	-0.3468	0.2583	1	0	0	0	0	0	0
780	787	1686880	1686891	55	9	11	6124	95	125	1690	1	0	60	0.9231	0.2857	0.6364	0.0041	0.7778	1	1	1.7404	0.8451	1.0414	0.3636	-0.1301	0.1822	1	0	0	0	0	0	0
1140	1147	2379116	2379129	58	9	13	6567	100	132	1690	1	0	60	0.6426	0.3626	0.5385	0.0041	0.7778	1	1	1.7634	0.8451	1.1139	0.4615	-0.1154	0.1965	1	0	0	0	0	0	0
13	24	2512899	2512965	567	47	66	46365	51	109	1690	1	0	60	0.0154	0.219	0.1667	0.0065	0.234	1	1	2.7536	1.0414	1.8195	0.8333	-0.3611	0.944	1	0	0	0	0	0	0
11	20	2845229	2845256	182	20	27	16337	72	109	1688	1	0	60	0.013	0.251	0.3333	0.0053	0.45	1	1	2.2601	0.9542	1.4314	0.6667	-0.2987	0.4025	1	0	0	0	0	0	0
1589	1599	3826564	3826588	154	20	24	13678	69	108	1650	1	0	69	0.0618	0.3583	0.4167	0.0061	0.5	1	1	2.1875	1	1.3802	0.5833	-0.3061	0.3977	1	0	0	0	0	0	0
765	774	4157586	4157620	188	20	34	20528	95	125	1648	1	0	69	0.9284	0.3856	0.2647	0.0055	0.45	1	1	2.2742	0.9542	1.5315	0.7353	-0.1469	0.5063	1	0	0	0	0	0	0
1166	1185	2258648	2258662	123	33	17	15858	116	143	1708	1	0	100	0.6124	0.5376	0.7368	0.0111	0.5758	0.8235	0	2.0899	1.2787	1.1461	-0.2632	0.0072	0.4399	0	1	0	0	0	0	0
7	19	21512	21518	56	13	6	6632	108	132	1354	1	0	70	0.0103	0.2222	0.5	0.0089	0.9231	1	0	1.7482	1.0792	0.7782	-0.5	-0.0748	0.1773	0	1	0	0	0	0	0
37	53	50442	50467	226	33	31	25563	100	132	1354	1	0	70	0.0547	0.435	0.64	0.0118	0.4848	0.8065	1	2.3541	1.2041	1.3979	0.36	-0.1163	0.6574	0	1	0	0	0	0	0
39	51	66522	66578	436	41	56	39043	71	117	1354	1	0	70	0.0576	0.3512	0.2143	0.0089	0.2927	1	1	2.6395	1.0792	1.7482	0.7857	-0.3004	0.9216	0	1	0	0	0	0	0
193	205	82308	82319	84	19	11	9155	99	118	1354	1	0	70	0.2851	0.3636	0.9167	0.0089	0.6316	1	0	1.9243	1.0792	1.0414	-0.0833	-0.1485	0.2432	0	1	0	0	0	0	0
145	159	102099	102111	63	20	15	7752	109	140	1354	1	0	70	0.2142	0.625	0.8571	0.0103	0.7	0.8	0	1.7993	1.1461	1.0792	-0.1429	-0.0387	0.2901	0	1	0	0	0	0	0
39	60	118073	118242	1590	143	172	154035	80	116	1354	1	0	70	0.0576	0.552	0.1243	0.0155	0.1469	0.9826	1	3.2014	1.3222	2.2279	0.8757	-0.2431	1	0	1	0	0	0	0	0
141	182	133683	133829	2267	201	161	248809	96	127	1354	1	0	70	0.2083	0.6213	0.2808	0.0303	0.204	0.9068	1	3.3554	1.6128	2.1644	0.7192	-0.1426	1	0	1	0	0	0	0	0
68	103	149046	149092	521	90	54	62926	104	135	1354	1	0	70	0.1004	0.6764	0.7609	0.0258	0.3889	0.8518	1	2.7168	1.5441	1.6628	0.2391	-0.0564	0.9998	0	1	0	0	0	0	0
81	94	162885	162940	395	54	59	41476	92	127	1356	1	0	70	0.1195	0.4475	0.2364	0.0096	0.2407	0.9322	1	2.5966	1.1139	1.7404	0.7636	-0.1797	0.94	0	1	0	0	0	0	0
0	17	177337	177387	353	53	56	32335	79	118	1352	1	0	70	0	0.5847	0.34	0.0126	0.3207	0.8929	1	2.5478	1.2305	1.699	0.66	-0.2844	0.9747	0	1	0	0	0	0	0
94	106	190885	190920	205	33	36	22913	98	125	1354	1	0	70	0.1389	0.5119	0.3429	0.0089	0.3636	0.9722	1	2.3117	1.0792	1.5441	0.6571	-0.1268	0.6868	0	1	0	0	0	0	0
10	21	204933	204953	135	16	23	8781	46	86	1356	1	0	70	0.0148	0.3864	0.55	0.0081	0.6875	0.8696	1	2.1303	1.0414	1.301	0.45	-0.4918	0.3663	0	1	0	0	0	0	0
3	15	221100	221142	294	35	42	20642	47	95	1356	1	0	70	0.0044	0.4167	0.2857	0.0088	0.3429	1	1	2.4683	1.0792	1.6233	0.7143	-0.4515	0.7933	0	1	0	0	0	0	0
16	24	240377	240390	71	12	13	6820	86	110	1356	1	0	70	0.0236	0.3173	0.6154	0.0059	0.6667	1	1	1.8513	0.9031	1.1139	0.3846	-0.2496	0.2105	0	1	0	0	0	0	0
144	150	254652	254670	56	16	19	6593	109	126	1354	1	0	70	0.2127	0.4815	0.3333	0.0044	0.375	0.9474	1	1.7482	0.7782	1.2553	0.6667	-0.0802	0.215	0	1	0	0	0	0	0
30	39	274230	274244	54	17	15	5912	97	132	1354	1	0	70	0.0443	0.5714	0.6429	0.0066	0.5294	0.9333	1	1.7324	0.9542	1.1461	0.3571	-0.1447	0.2359	0	1	0	0	0	0	0
63	82	287835	287869	400	49	42	35427	78	101	1356	1	0	70	0.0929	0.3808	0.5588	0.014	0.3878	0.8095	1	2.6021	1.2787	1.5315	0.4412	-0.3081	0.9082	0	1	0	0	0	0	0
166	174	303149	303167	82	22	21	9467	105	127	1358	1	0	70	0.2445	0.4306	0.4444	0.0059	0.3636	0.8571	1	1.9138	0.9031	1.2553	0.5556	-0.098	0.2583	0	1	0	0	0	0	0
158	168	319303	319317	69	14	14	7659	98	125	1358	1	0	70	0.2327	0.5071	0.7143	0.0074	0.7143	1	1	1.8389	1	1.1461	0.2857	-0.1328	0.2532	0	1	0	0	0	0	0
174	194	334304	334316	114	38	21	13595	106	134	1354	1	0	70	0.257	0.525	0.6	0.0148	0.5263	0.5714	0	2.0569	1.301	1.0792	-0.4	-0.0683	0.3977	0	1	0	0	0	0	0
513	529	350481	350500	158	28	19	15719	89	111	1354	1	0	70	0.7577	0.4803	0.8421	0.0118	0.5714	1	1	2.1987	1.2041	1.2787	0.1579	-0.2228	0.5029	0	1	0	0	0	0	0
25	37	362724	362736	57	15	12	4557	70	93	1354	1	0	70	0.0369	0.6042	1	0.0089	0.8	1	0.5	1.7559	1.0792	1.0792	0	-0.3754	0.2583	0	1	0	0	0	0	0
9	18	374580	374591	74	15	11	4347	36	84	1356	1	0	70	0.0133	0.2525	0.8182	0.0066	0.6	1	1	1.8692	0.9542	1.0414	0.1818	-0.5411	0.2051	0	1	0	0	0	0	0
185	199	387402	387414	75	23	12	8535	104	127	1356	1	0	70	0.2729	0.5536	0.8571	0.0103	0.6087	1	0	1.8751	1.1461	1.0792	-0.1429	-0.1109	0.2901	0	1	0	0	0	0	0
134	156	411630	411717	787	94	94	85268	94	124	1356	1	0	70	0.1976	0.5888	0.2529	0.0162	0.234	0.9255	1	2.896	1.3424	1.9395	0.7471	-0.1535	1	0	1	0	0	0	0	0
81	216	425023	425176	5027	748	403	611544	93	143	1358	1	0	70	0.1193	0.7566	0.8824	0.0994	0.1805	0.3796	1	3.7013	2.1303	2.1847	0.1177	-0.0496	1	0	1	0	0	0	0	0
385	408	439180	439212	353	65	40	34230	84	111	1356	1	0	70	0.5678	0.5204	0.7188	0.017	0.3539	0.8	1	2.5478	1.3617	1.5051	0.2813	-0.2424	0.9474	0	1	0	0	0	0	0
34	42	451067	451079	59	13	12	5608	85	103	1354	1	0	70	0.0502	0.3854	0.6667	0.0059	0.6154	1	1	1.7708	0.9031	1.0792	0.3333	-0.2574	0.2018	0	1	0	0	0	0	0
1147	1160	463836	463848	74	19	13	8915	109	132	1354	1	0	70	0.2866	0.5256	0.9231	0.0096	0.6842	0.9231	0	1.8692	1.1139	1.0792	-0.0769	-0.0588	0.2739	0	1	0	0	0	0	0
260	272	477075	477082	55	12	7	6106	101	124	1356	1	0	70	0.3835	0.3452	0.5833	0.0088	1	1	0	1.7404	1.0792	0.8451	-0.4167	-0.1327	0.1892	0	1	0	0	0	0	0
1	16	494893	494946	397	50	56	21964	33	84	1354	1	0	70	0.0015	0.5006	0.283	0.0111	0.3	0.9464	1	2.5988	1.1761	1.7243	0.717	-0.5678	0.9639	0	1	0	0	0	0	0
225	244	506783	506794	123	28	16	13148	95	118	1356	1	0	70	0.3319	0.4115	0.5789	0.014	0.6786	0.6875	0	2.0899	1.2787	1.0414	-0.4211	-0.1649	0.3494	0	1	0	0	0	0	0
369	380	518261	518272	78	24	12	8388	95	119	1356	1	0	70	0.5443	0.3554	1	0.0081	0.4583	0.9167	0.5	1.8921	1.0414	1.0414	0	-0.1599	0.23	0	1	0	0	0	0	0
436	442	530968	530985	63	17	17	6374	90	116	1356	1	0	70	0.6431	0.3823	0.3529	0.0044	0.3529	1	1	1.7993	0.7782	1.2305	0.6471	-0.2096	0.2083	0	1	0	0	0	0	0
506	519	548929	548953	170	28	25	20000	105	126	1356	1	0	70	0.7463	0.4551	0.5417	0.0096	0.4643	0.96	1	2.2304	1.1139	1.3802	0.4583	-0.0809	0.5162	0	1	0	0	0	0	0
109	121	560425	560445	124	18	20	13549	97	124	1352	1	0	70	0.1612	0.4833	0.6	0.0089	0.6667	1	1	2.0934	1.0792	1.301	0.4	-0.1464	0.3977	0	1	0	0	0	0	0
49	71	573049	573118	884	106	98	83716	77	118	1356	1	0	70	0.0723	0.4177	0.3188	0.0162	0.2076	0.7041	1	2.9464	1.3424	1.8389	0.6812	-0.2601	0.9997	0	1	0	0	0	0	0
51	61	585861	585888	139	21	27	8233	40	78	1356	1	0	70	0.0752	0.4852	0.3704	0.0074	0.4762	1	1	2.143	1	1.4314	0.6296	-0.5373	0.4465	0	1	0	0	0	0	0
397	415	604478	604528	444	58	50	51661	97	134	1358	1	0	70	0.5847	0.5067	0.36	0.0132	0.3103	1	1	2.6474	1.2553	1.699	0.64	-0.091	0.9818	0	1	0	0	0	0	0
703	718	618132	618148	112	23	17	11154	87	111	1356	1	0	70	0.941	0.5333	0.9375	0.0111	0.6522	0.9412	1	2.0492	1.1761	1.2041	0.0625	-0.222	0.3977	0	1	0	0	0	0	0
405	416	634279	634288	71	15	10	8824	113	135	1358	1	0	70	0.5965	0.2828	0.8182	0.0081	0.7333	0.9	0	1.8513	1.0414	0.9542	-0.1818	-0.0291	0.2051	0	1	0	0	0	0	0
135	142	646729	646749	77	15	20	8235	97	124	1356	1	0	70	0.1991	0.45	0.35	0.0052	0.4667	1	1	1.8865	0.8451	1.301	0.65	-0.1645	0.2532	0	1	0	0	0	0	0
0	14	677297	677417	812	93	120	60260	51	93	1358	1	0	70	0	0.5167	0.1167	0.0103	0.1505	1	1	2.9096	1.1461	2.0792	0.8833	-0.4202	0.9999	0	1	0	0	0	0	0
10	42	697885	698089	2904	197	207	145129	22	86	1358	1	0	70	0.0147	0.5551	0.1569	0.0236	0.1624	0.9855	1	3.463	1.5051	2.3096	0.8431	-0.6096	1	0	1	0	0	0	0	0
10	32	718425	718521	964	106	103	53750	29	84	1356	1	0	70	0.0148	0.5436	0.2292	0.0162	0.2076	0.932	1	2.9841	1.3424	1.9823	0.7708	-0.5644	1	0	1	0	0	0	0	0
8	31	751592	751656	521	61	67	31515	43	78	1358	1	0	70	0.0118	0.6461	0.3594	0.0169	0.3771	0.9552	1	2.7168	1.3617	1.8062	0.6406	-0.5274	0.9996	0	1	0	0	0	0	0
216	250	763872	763947	938	117	94	110127	102	133	1356	1	0	70	0.3186	0.6322	0.4533	0.0251	0.2906	0.7979	1	2.9722	1.5315	1.8751	0.5467	-0.0828	1	0	1	0	0	0	0	0
34	139	776120	776424	4315	470	380	479002	82	148	1354	1	0	70	0.0502	0.8648	0.3454	0.0776	0.2234	0.8	1	3.635	2.0212	2.4829	0.6546	-0.1328	1	0	1	0	0	0	0	0
226	249	791161	791249	995	70	90	110993	95	133	1354	1	0	70	0.3338	0.5084	0.2614	0.017	0.3286	0.9778	1	2.9978	1.3617	1.9445	0.7386	-0.1285	1	0	1	0	0	0	0	0
174	194	802771	802822	585	101	56	63194	96	125	1352	1	0	70	0.2574	0.4265	0.3922	0.0148	0.198	0.9107	1	2.7672	1.301	1.7076	0.6078	-0.1561	0.9917	0	1	0	0	0	0	0
0	37	814236	814627	7292	466	536	608995	43	108	1352	1	0	70	0	0.496	0.0946	0.0274	0.0794	0.7295	1	3.8628	1.5682	2.5922	0.9054	-0.3475	1	0	1	0	0	0	0	0
2	27	830707	830795	1014	96	102	61231	40	79	1356	1	0	70	0.003	0.5391	0.2841	0.0184	0.2604	0.8627	1	3.006	1.3979	1.9445	0.7159	-0.5282	1	0	1	0	0	0	0	0
161	193	851460	851553	1784	90	99	202537	95	135	1354	1	0	70	0.2378	0.4005	0.3441	0.0236	0.3556	0.9394	1	3.2514	1.5051	1.9685	0.6559	-0.113	1	0	1	0	0	0	0	0
123	143	874488	874545	573	67	62	60005	90	126	1354	1	0	70	0.1817	0.4974	0.3509	0.0148	0.2985	0.9194	1	2.7582	1.301	1.7559	0.6491	-0.1819	0.9963	0	1	0	0	0	0	0
464	474	28542	28553	72	13	12	13094	168	198	1387	0	1	40	0.6691	0.3455	0.9091	0.0072	0.7692	0.9167	1	1.8573	1	1.0414	0.0909	0.4208	0.2173	0	0	1	0	0	0	0
853	861	31984	31995	66	9	11	12872	178	207	1387	0	1	40	0.7585	0.25	0.7273	0.0058	0.8889	1	1	1.8195	0.9031	1.0414	0.2727	0.5237	0.1934	0	0	1	0	0	0	0
0	9	35152	35164	61	10	12	10855	168	189	1387	0	1	40	0	0.4352	0.75	0.0065	0.9	1	1	1.7853	0.9542	1.0792	0.25	0.3902	0.215	0	0	1	0	0	0	0
816	824	40184	40195	75	8	11	14016	157	206	1387	0	1	40	0.8118	0.1477	0.7273	0.0058	1	1	1	1.8751	0.9031	1.0414	0.2727	0.46	0.1934	0	0	1	0	0	0	0
827	843	48480	48539	443	56	60	79713	77	221	1387	0	1	40	0.7844	0.5307	0.2712	0.0115	0.2857	0.9833	1	2.6464	1.2041	1.7708	0.7288	0.4058	0.9863	0	0	1	0	0	0	0
1059	1069	117715	117724	76	10	9	15483	195	213	1387	0	1	40	0.4585	0.1556	0.9	0.0072	1	1	0	1.8808	1	0.9542	-0.1	0.5916	0.1954	0	0	1	0	0	0	0
259	272	125025	125040	150	13	15	28697	172	212	1387	0	1	40	0.3735	0.2308	0.8667	0.0094	1	1	1	2.1761	1.1139	1.1761	0.1333	0.4946	0.3285	0	0	1	0	0	0	0
853	872	135196	135298	892	59	104	181730	68	236	1387	0	1	40	0.7426	0.5397	0.1863	0.0137	0.322	0.9808	1	2.9504	1.2787	2.0086	0.8137	0.5917	1	0	0	1	0	0	0	0
570	585	155584	155593	74	16	11	15069	196	210	1387	0	1	40	0.8219	0.4518	0.6	0.0108	0.9375	0.8182	0	1.8692	1.1761	0.9542	-0.4	0.5909	0.2469	0	0	1	0	0	0	0
732	750	177076	177087	136	18	11	27180	192	207	1387	0	1	40	0.9185	0.3131	0.6111	0.013	1	1	0	2.1335	1.2553	1.0414	-0.3889	0.5613	0.3329	0	0	1	0	0	0	0
1084	1097	185575	185588	108	16	17	21840	195	212	1387	0	1	40	0.4182	0.3609	1	0.0094	0.8125	0.7647	0.5	2.0334	1.1139	1.1139	0	0.5799	0.2914	0	0	1	0	0	0	0
1212	1220	198764	198776	74	12	12	13025	163	188	1387	0	1	40	0.2408	0.2292	0.6667	0.0058	0.6667	1	1	1.8692	0.9031	1.0792	0.3333	0.3751	0.2018	0	0	1	0	0	0	0
857	865	211983	211993	52	8	10	9968	178	207	1387	0	1	40	0.7527	0.35	0.8	0.0058	1	1	1	1.716	0.9031	1	0.2	0.4976	0.1852	0	0	1	0	0	0	0
852	860	222646	222657	69	8	11	13099	164	205	1387	0	1	40	0.7599	0.2159	0.7273	0.0058	1	1	1	1.8389	0.9031	1.0414	0.2727	0.4831	0.1934	0	0	1	0	0	0	0
141	148	236266	236280	60	8	14	11189	178	198	1387	0	1	40	0.2033	0.3878	0.5	0.005	0.875	1	1	1.7781	0.8451	1.1461	0.5	0.4569	0.204	0	0	1	0	0	0	0
716	723	251869	251880	68	8	11	12624	177	191	1387	0	1	40	0.9575	0.1169	0.6364	0.005	0.875	1	1	1.8325	0.8451	1.0414	0.3636	0.4504	0.1822	0	0	1	0	0	0	0
1220	1228	270702	270711	70	8	9	11255	143	174	1387	0	1	40	0.2293	0.0278	0.8889	0.0058	1	1	1	1.8451	0.9031	0.9542	0.1111	0.2561	0.1773	0	0	1	0	0	0	0
1028	1052	365905	365932	504	24	27	69672	48	189	1387	0	1	40	0.4831	0.2222	0.8889	0.0173	1	1	1	2.7024	1.3802	1.4314	0.1111	0.08	0.9093	0	0	1	0	0	0	0
4	16	394965	394980	140	12	15	20974	118	174	1387	0	1	40	0.0058	0.2222	0.8	0.0087	1	1	1	2.1461	1.0792	1.1761	0.2	0.1704	0.3068	0	0	1	0	0	0	0
867	878	419960	419973	108	11	13	17174	123	181	1387	0	1	40	0.734	0.2448	0.8461	0.0079	1	1	1	2.0334	1.0414	1.1139	0.1539	0.2423	0.257	0	0	1	0	0	0	0
1279	1288	435870	435883	96	9	13	14369	128	164	1387	0	1	40	0.1427	0.1795	0.6923	0.0065	1	1	1	1.9823	0.9542	1.1139	0.3077	0.1693	0.2253	0	0	1	0	0	0	0
951	961	494451	494461	81	11	10	13311	141	182	1387	0	1	40	0.6143	0.19	1	0.0072	0.9091	1	0.5	1.9085	1	1	0	0.2839	0.2061	0	0	1	0	0	0	0
